1596,39	3,1
1596,40	3,1
1604,3	2,1
1608,9	3,1
1608,43	2,1
1608,44	3,1
1608,46	2,1
1612,6	2,1
1616,46	2,1
1616,51	2,1
1624,10	7,1
1624,43	14,2
1624,44	7,1
1624,51	2,1
1626,1	2,1  3,1
1628,6	2,1
1629,3	3,1
1636,3	2,1
1638,27	9,2
1638,33	2,1
1638,34	2,1
1638,37	2,1
1638,38	2,1
1638,39	2,1
1638,40	2,1
1638,44	3,1
1638,52	3,1
1638,55	3,1
1638,56	3,1
1640,10	5,1
1640,47	2,1  4,1  5,1  8,1  10,2  20,2
1640,48	10,2
1640,49	5,1
1640,51	2,1  4,1
1640,52	2,1  4,1
1640,53	4,1
1640,54	2,1  4,2
1640,60	2,1
1640,61	2,1
1640,62	2,1
1640,63	2,1
1644,6	2,1
1650,19	5,1
1650,21	5,1
1650,24	3,1
1656,38	2,1
1656,109	4,1
1656,115	2,1  4,1
1656,120	2,1
1656,125	2,1
1660,6	2,1
1662,1	2,1  3,1
1668,7	3,1
1674,12	2,1
1674,18	3,1
1674,19	3,1
1674,20	3,1
1674,22	3,1
1674,38	3,1
1674,39	3,1
1674,47	2,1
1674,51	3,1
1682,4	2,1
1684,3	2,1
1692,18	2,1
1696,215	2,1
1696,224	2,1
1696,235	2,1
1698,1	2,1  3,1
1700,6	2,1
1700,8	2,1
1700,9	2,1
1700,10	2,1
1700,29	2,1
1700,30	2,1
1700,31	2,1
1700,33	2,1
1700,34	2,1
1700,36	2,1
1700,37	2,1
1700,38	2,1
1700,39	2,1
1704,32	2,1
1708,6	2,1
1710,15	9,1
1710,23	3,1
1716,14	6,2
1716,18	3,1
1716,22	2,1
1720,34	2,1
1722,3	3,1
1732,3	2,1
1734,5	17,1
1734,6	2,1  3,1
1740,18	2,1
1740,19	2,1
1740,20	2,1
1740,21	2,1
1744,46	2,1
1744,51	2,1
1746,7	2,1
1746,9	3,1
1750,14	5,1
1750,15	5,1
1752,10	3,1
1752,45	2,1  3,1  4,1  6,2  8,1  12,2
1752,46	6,2
1752,48	4,1
1752,51	2,1
1752,52	3,1
1752,54	2,1
1752,56	2,1
1764,30	3,1
1764,32	2,1
1764,64	2,1
1764,70	7,1
1764,79	2,1
1764,133	6,2  9,2  18,5
1764,136	21,1
1764,137	9,2
1764,140	2,1  4,1  6,2  6,2  6,2
1764,141	4,1
1764,142	6,2
1764,147	4,2
1764,148	4,2
1764,172	7,1
1764,182	3,1
1764,183	3,1
1764,186	3,1
1764,192	2,1
1764,195	2,1
1764,196	2,1
1768,37	2,1  4,1
1768,38	2,1  4,1
1768,39	4,1
1768,40	2,1  4,2
1768,45	2,1
1768,46	2,1
1768,47	2,1
1768,48	2,1
1776,11	3,1
1776,120	6,2
1776,139	3,1
1776,163	2,1
1776,238	4,2
1776,239	6,2
1776,241	4,1
1776,245	2,1  4,2
1776,246	3,1
1776,250	2,1
1778,1	2,1  7,1
1780,7	2,1
1780,8	2,1
1780,9	2,1
1780,10	2,1
1782,29	3,1
1782,33	3,1
1782,35	3,1
1782,37	3,1
1782,39	3,1
1782,50	3,1  9,2  9,2  9,2
1782,51	3,1
1782,52	3,1
1782,53	3,1
1782,88	3,1
1782,90	3,1
1782,91	3,1
1788,6	2,1
1791,3	3,1
1794,3	3,1
1796,3	2,1
1804,6	2,1
1806,1	2,1  3,1  6,2  7,1  14,2  21,2
1806,5	7,1
1806,9	3,1
1806,11	2,1
1806,12	2,1
1806,14	3,1
1806,15	2,1
1806,16	2,1
1806,17	2,1  3,1
1806,18	2,1  3,1
1808,46	2,1
1808,51	2,1
1808,53	4,1
1808,54	2,1  4,1  8,1
1810,1	2,1  5,1
1812,7	3,1
1815,3	3,1  5,1
1820,16	2,1
1820,17	2,1
1820,18	2,1
1820,20	2,1
1828,3	2,1
1830,1	2,1  3,1  5,1  6,2  10,2  15,1
1830,5	5,1
1830,8	3,1
1832,14	2,1
1836,6	2,1
1836,36	6,2
1836,37	6,2
1836,38	2,1
1836,70	3,1
1836,71	3,1
1836,90	2,1
1836,95	2,1
1836,96	2,1
1840,105	2,1
1840,173	2,1
1842,1	2,1  3,1
1844,3	2,1
1848,32	3,1
1848,135	2,1
1848,138	3,1
1854,7	2,1
1854,9	3,1
1860,20	15,1
1860,24	5,1
1860,26	6,2
1860,30	5,1
1860,33	3,1
1860,38	2,1
1864,14	2,1
1864,15	2,1  4,1
1870,3	5,1
1875,21	3,1
1878,1	2,1  3,1
1880,34	2,1
1884,7	2,1  3,1  4,1  6,2
1884,8	3,1
1884,10	2,1
1890,46	3,1
1890,47	3,1
1890,48	3,1
1890,50	3,1
1890,80	3,1
1890,81	3,1
1890,103	3,1
1896,9	3,1
1896,43	2,1
1896,44	3,1
1896,46	2,1
1900,6	2,1
1900,21	2,1
1900,23	2,1
1900,25	2,1
1904,107	2,1
1904,173	8,1
1904,177	4,1
1904,181	2,1
1908,6	2,1
1908,21	2,1
1908,23	2,1
1908,24	2,1
1910,1	2,1  5,1
1922,4	2,1
1924,7	2,1
1924,8	2,1
1924,9	2,1
1924,10	2,1
1928,14	2,1
1928,15	2,1  4,1
1932,16	3,1
1936,109	2,1
1936,113	2,1
1936,159	4,1  8,3
1936,160	4,1
1936,162	2,1  4,1  4,1  4,1  4,1  4,1  4,1
1936,163	2,1
1938,3	3,1
1940,7	2,1
1940,8	2,1
1940,9	2,1
1940,10	2,1
1950,3	3,1
1950,14	5,1
1950,19	3,1
1950,21	2,1
1950,23	3,1
1950,24	2,1
1950,25	2,1  3,1
1952,215	2,1
1952,224	2,1
1952,235	2,1
1956,7	3,1
1958,1	2,1  11,1
1960,35	2,1
1960,113	2,1  4,1
1960,114	4,1
1960,119	2,1  4,2
1960,125	2,1  4,1
1960,131	2,1
1960,132	2,1
1960,133	2,1
1962,7	2,1  3,1  6,2  9,1
1962,9	2,1
1962,11	3,1
1968,117	2,1
1968,186	4,2
1968,190	4,1
1968,193	2,1  4,2
1968,196	2,1
1971,15	3,1
1972,7	2,1
1972,8	2,1
1972,9	2,1
1972,10	2,1
1974,3	3,1
1976,34	2,1
1980,17	5,1
1980,22	2,1
1980,60	10,2
1980,71	5,1
1980,78	2,1
1980,82	2,1
1980,84	2,1
1986,1	2,1  3,1
1988,7	7,1
1992,32	2,1
1998,14	2,1
1998,20	3,1
1998,21	3,1
1998,22	3,1
1998,24	3,1
1998,40	3,1
1998,41	3,1
1998,49	6,2
1998,51	9,1
1998,53	2,1
1998,57	3,1
384,4	2,1  8,5  8,5  8,5  8,5
384,5	2,1
384,6	2,1
384,568	8,1
384,584	2,1
384,589	2,1
384,590	2,1
384,591	2,1
384,592	2,1
384,593	2,1
384,594	2,1
384,595	2,1
384,5558	4,1  8,2  16,2  16,2
384,5611	2,1  4,2
384,17861	4,1  8,2  8,2  8,2
384,17865	2,1  4,2  4,2  4,2
384,18015	2,1  4,2  4,2  4,2
384,18123	8,2
384,18221	2,1
384,18222	2,1
384,18223	2,1
384,18224	2,1
384,18235	2,1  8,5  8,5  8,5  8,5
384,18236	2,1
384,18237	2,1
384,18238	2,1
384,18239	2,1
384,20049	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2
384,20080	4,2  8,5  8,5  8,5
384,20162	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2
384,20163	4,2  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  16,14  16,14  16,14  16,14  16,14  16,14
384,20164	8,5
576,1369	4,1  8,2
576,1386	2,1  4,2
576,1967	2,1
576,2020	2,1
576,4968	2,1  4,2  4,2  4,2
576,5039	4,1
576,5135	4,1
576,5418	2,1  4,1  4,1
576,5424	2,1
576,5435	2,1
576,5501	4,1  8,2
576,5518	2,1  4,2
576,5617	2,1
576,5649	2,1
576,7428	4,2
576,7429	4,2
576,7443	4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2
576,8262	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2
576,8263	4,2  8,5  8,5  8,5
576,8291	4,1  8,3  8,3
576,8295	4,1
576,8365	4,1
576,8423	2,1  4,1  4,1  4,1  4,1
576,8430	2,1
576,8456	2,1  4,2  4,2  4,2
576,8519	2,1
576,8652	16,11
576,8657	4,2  8,5  8,5  8,5  8,5  16,14
576,8658	4,1  8,3  8,3  8,3  8,3
576,8661	3,1
576,8665	4,1
576,8667	2,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1
576,8669	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2
576,8671	4,2  8,5  8,5  8,5
576,8674	2,1
640,571	2,1
640,5930	2,1
640,6187	2,1
640,19129	2,1
640,19480	2,1
640,21459	4,2  8,5  8,5  8,5  8,5  8,5  8,5  16,14  16,14  16,14
640,21479	2,1
640,21536	16,11  32,27
640,21537	4,2  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  8,5  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14  16,14
640,21539	2,1
648,41	2,1
648,113	3,1
648,125	3,1
648,131	3,1
648,137	3,1
648,143	3,1
648,181	3,1  9,2  9,2  9,2
648,184	3,1
648,187	3,1
648,190	3,1
648,251	2,1  4,1
648,253	2,1  4,1  4,1  4,1
648,255	6,2
648,262	6,2
648,263	6,2
648,264	6,2
648,265	6,2
648,267	2,1
648,268	2,1
648,269	6,2
648,270	6,2
648,271	6,2
648,272	2,1
648,274	6,2
648,275	6,2
648,276	6,2
648,277	6,2
648,278	6,2
648,279	6,2
648,281	6,2  18,5  18,5  18,5
648,295	2,1
648,323	3,1
648,327	3,1
648,329	3,1
648,331	3,1
648,333	3,1
648,337	3,1  9,2  9,2  9,2
648,338	3,1
648,339	3,1
648,340	3,1
648,478	3,1
648,483	3,1
648,487	3,1
648,537	4,1
648,538	4,1
648,539	4,1
648,552	2,1  4,1
648,564	6,2
648,566	6,2
648,567	6,2
648,568	6,2
648,569	6,2
648,570	6,2
648,573	6,2
648,574	2,1
648,576	2,1
648,598	2,1
648,630	3,1
648,632	3,1
648,633	3,1
648,709	4,1
648,710	2,1  4,1
648,711	2,1  4,1  8,1
648,712	2,1  4,1
648,717	2,1  4,2
648,728	2,1  4,1
648,730	2,1  4,1  4,1  4,1
648,738	2,1
648,744	2,1
648,745	2,1
672,9	3,1
672,282	4,1
672,292	3,1
672,321	3,1
672,379	2,1
672,380	2,1
672,381	2,1
672,382	2,1
672,386	2,1
672,755	2,1
672,756	2,1
672,757	2,1
672,758	2,1
672,1080	2,1  4,2
672,1091	3,1
672,1257	2,1  8,5  8,5  8,5
672,1263	2,1  4,2  4,2  4,2
672,1265	4,2
672,1266	3,1
672,1270	2,1
720,121	2,1
720,392	4,2
720,397	2,1  4,2
720,401	2,1
720,462	2,1
720,486	2,1
720,564	2,1
720,578	2,1
720,585	2,1
720,765	4,1  8,3
720,776	2,1  4,2  8,2
720,777	4,1  8,2
720,780	4,1  8,3
720,786	5,1
720,788	4,2
720,800	4,1
720,801	4,1
720,806	2,1  4,2  4,2
720,812	2,1  4,1  4,1
720,817	2,1  4,2
720,824	2,1
720,826	2,1
720,827	2,1
800,71	2,1
800,207	2,1
800,383	4,2  8,5  8,5  8,5
800,385	2,1
800,431	2,1
800,463	2,1
800,496	2,1
800,521	2,1
800,546	2,1
800,964	4,1
800,977	4,1
800,1023	2,1  4,2  4,2
800,1028	2,1
800,1062	2,1  4,1  4,1
800,1063	2,1
800,1083	2,1
800,1096	2,1
800,1109	2,1
800,1193	4,1  8,2  8,2
800,1196	4,2  8,5  8,5  8,5
800,1198	4,1
800,1199	2,1  4,2  4,2  4,2  4,2
800,1202	2,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1  4,1
800,1205	2,1
800,1206	2,1
800,1207	2,1
832,187	2,1
832,1025	2,1
832,1057	2,1
832,1584	2,1
832,1628	2,1
864,73	4,1
864,320	3,1
864,325	3,1
864,613	2,1  4,2
864,684	12,2
864,686	12,2
864,696	4,1
864,700	4,1
864,1315	2,1
864,1318	2,1
864,1321	2,1
864,1352	3,1
864,1361	3,1
864,1471	3,1
864,1478	3,1
864,1916	2,1  4,2  4,2  4,2
864,1917	4,2
864,2257	4,1
864,2303	6,2  12,5
864,2308	6,2  12,5
864,2335	2,1  4,2
864,2346	2,1  4,2
864,2568	3,1
864,2572	3,1
864,2775	2,1
864,3013	4,1
864,3061	2,1
864,3699	2,1
864,3700	2,1
864,3701	2,1
864,3994	4,2  8,5
864,3995	4,2  8,5
864,4006	4,1
864,4010	6,2  12,5  12,5  12,5
864,4012	6,2  12,5  12,5  12,5
864,4013	2,1  4,2  4,2  4,2
864,4014	2,1  4,2  4,2  4,2
864,4017	12,5
864,4019	12,5
864,4020	4,2
864,4021	4,2
864,4046	3,1
864,4047	3,1
864,4066	4,1
864,4207	4,1
864,4332	2,1  4,1  4,1
864,4334	2,1
864,4432	2,1  4,2
864,4480	2,1
864,4663	8,2
864,4667	4,2  8,2  8,2
864,4679	4,2  8,5
864,4683	4,1  8,3  8,3
864,4688	4,2  8,5
864,4697	4,1
864,4703	2,1  4,1  4,1  4,1  4,1
864,4707	2,1  4,2  4,2  4,2
864,4710	4,2
864,4716	2,1
896,5502	2,1
896,5503	2,1
896,5504	2,1
896,5505	2,1
896,19344	8,5  16,14  16,14  16,14  16,14  16,14  16,14  16,14  32,51  32,51  32,51  32,51  32,51  32,51  32,51
900,6	2,1
900,30	2,1
900,32	2,1
900,33	2,1
900,46	2,1  10,1  10,1
900,49	5,1
900,56	2,1
900,57	2,1
900,58	2,1
900,90	2,1  4,1  6,2  6,2  6,2  10,1  10,1
900,91	4,1
900,92	6,2
900,100	5,1
900,103	3,1
900,113	2,1
900,114	2,1
900,115	2,1
900,119	2,1
900,120	2,1
900,121	2,1
900,122	2,1
960,915	2,1
960,5748	5,1
960,5750	8,2
960,6299	4,1  8,2
960,6316	2,1  4,2
960,6542	2,1
960,6574	2,1
960,10913	4,2  8,5
960,11090	2,1  4,2  4,2  4,2
960,11177	2,1
960,11359	16,11
960,11363	16,11
960,11367	5,1
960,11368	4,2  8,5  8,5  8,5
960,11369	8,5
960,11375	4,2  8,5  8,5  8,5  8,5  8,5  8,5  16,14  16,14  16,14
960,11379	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2
960,11381	4,2  8,5  8,5  8,5
960,11386	2,1
972,95	3,1  6,2
972,96	3,1  6,2
972,97	3,1  6,2
972,98	3,1  6,2
972,201	3,1
972,209	3,1
972,211	3,1
972,213	3,1
972,215	9,1
972,218	3,1
972,219	3,1
972,220	9,1
972,221	3,1
972,222	9,1
972,223	9,1
972,224	9,1
972,225	9,1
972,227	3,1
972,228	3,1
972,229	3,1
972,230	3,1
972,231	3,1
972,232	3,1
972,233	3,1
972,236	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
972,237	3,1
972,238	3,1
972,239	3,1  9,2  9,2  9,2
972,240	3,1
972,241	3,1
972,242	3,1
972,243	3,1
972,406	3,1  6,2
972,407	3,1  6,2
972,408	3,1  6,2
972,409	3,1  6,2
972,412	2,1
972,414	2,1  3,1  6,2  18,4  18,4  18,4  18,4  18,4  18,4  18,4  18,4  18,4
972,415	2,1  3,1  6,2
972,416	2,1  3,1  6,2
972,417	2,1
972,604	9,2
972,606	9,2
972,628	9,2
972,630	9,2
972,632	9,2
972,638	3,1
972,642	3,1
972,643	3,1
972,645	3,1
972,647	3,1
972,649	3,1
972,652	3,1
972,655	3,1
972,656	3,1
972,658	3,1
972,659	3,1
972,660	3,1
972,663	3,1
972,664	3,1
972,668	3,1
972,671	3,1
972,674	3,1
972,676	3,1
972,677	9,2
972,678	9,2
972,679	9,2
972,680	9,2
972,686	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
972,687	3,1
972,688	3,1
972,689	3,1
972,690	3,1  9,2  9,2  9,2
972,767	6,2
972,769	6,2
972,771	2,1
972,776	2,1  18,4  18,4  18,4  18,4  18,4  18,4  18,4  18,4  18,4  18,4
972,851	9,2
972,853	9,2
972,857	3,1
972,859	3,1
972,860	3,1
972,877	3,1  9,2  9,2  9,2  27,5  27,5
972,881	2,1
972,883	2,1
1008,278	3,1
1008,503	2,1  4,2
1008,585	2,1
1008,659	3,1
1008,695	2,1
1008,889	6,2  12,5
1008,893	4,1  8,3
1008,915	4,1
1008,921	2,1  4,1  4,1
1008,927	2,1  4,2
1008,930	3,1
1008,938	2,1
1056,219	4,1
1056,882	2,1  4,2
1056,1017	2,1  4,2  4,2  4,2
1056,1019	4,2
1080,53	2,1
1080,56	2,1
1080,211	3,1
1080,214	3,1
1080,266	4,1
1080,267	4,1
1080,294	6,2
1080,295	6,2
1080,299	2,1
1080,300	2,1
1080,320	6,2
1080,321	6,2
1080,322	2,1
1080,354	3,1
1080,355	3,1
1080,499	4,1
1080,500	4,1
1080,512	2,1  4,2
1080,533	2,1  4,1
1080,547	2,1
1080,556	2,1
1080,561	2,1
1080,562	2,1
1088,1475	2,1
1088,1495	2,1
1088,1558	2,1
1088,1611	2,1
1088,1630	2,1
1088,1639	4,1
1088,1661	4,1
1088,1672	4,1
1088,1676	8,1
1088,1681	8,1
1120,277	2,1
1120,965	2,1
1120,1081	4,2  8,5  8,5  8,5
1120,1087	2,1
1200,115	2,1
1200,193	4,2
1200,198	2,1  4,2
1200,202	2,1
1200,232	5,1
1200,247	3,1
1200,490	6,2
1200,495	2,1  6,2  10,1  10,1
1200,502	6,2
1200,561	2,1
1200,621	2,1
1200,663	5,1
1200,685	3,1
1200,740	2,1
1200,747	2,1
1200,754	2,1
1200,946	12,2  12,4  24,5
1200,947	4,1  16,13
1200,948	4,1  12,2
1200,949	12,2
1200,951	6,2  12,4  12,4
1200,957	4,1  8,2
1200,967	3,1
1200,968	2,1  6,2  10,1  10,1
1200,970	4,2
1200,971	4,2
1200,972	4,2
1200,973	4,2  20,4  20,4
1200,974	6,2
1200,979	4,1
1200,988	4,1
1200,994	2,1  4,2  4,2
1200,1005	2,1  4,1  4,1
1200,1007	5,1
1200,1010	2,1  4,2
1200,1011	10,2  20,5
1200,1012	3,1
1200,1022	2,1
1200,1023	2,1
1200,1024	2,1
1248,11	3,1
1248,286	6,2
1248,341	4,1
1248,351	3,1
1248,380	3,1
1248,438	2,1
1248,439	2,1
1248,440	2,1
1248,441	2,1
1248,445	2,1
1248,476	2,1
1248,864	2,1
1248,865	2,1
1248,866	2,1
1248,867	2,1
1248,1159	6,2
1248,1233	2,1  4,2
1248,1244	3,1
1248,1296	2,1
1248,1434	4,2  8,5
1248,1435	6,2
1248,1441	2,1  4,2  4,2  4,2
1248,1443	4,2
1248,1444	3,1
1248,1448	2,1
1248,1450	2,1
1296,252	3,1
1296,272	3,1
1296,282	3,1
1296,292	3,1
1296,302	3,1
1296,465	3,1  9,2  9,2  9,2
1296,470	3,1
1296,475	3,1
1296,480	3,1
1296,630	2,1  4,2
1296,660	2,1
1296,787	2,1
1296,1011	3,1
1296,1027	3,1
1296,1035	3,1
1296,1043	3,1
1296,1051	3,1
1296,1145	3,1  9,2  9,2  9,2
1296,1149	3,1
1296,1153	3,1
1296,1157	3,1
1296,1617	3,1
1296,1627	3,1
1296,1632	3,1
1296,1779	4,1  8,3
1296,1812	4,1
1296,1814	2,1  4,1  4,1  4,1  4,1  4,1  4,1
1296,1817	6,2  12,5
1296,1823	6,2  12,5
1296,1824	6,2  12,5
1296,1825	6,2  12,5
1296,1826	6,2  12,5
1296,1828	2,1  4,2
1296,1829	2,1  4,2
1296,1830	6,2  12,5
1296,1831	6,2  12,5
1296,1832	6,2  12,5
1296,1833	2,1  4,2
1296,1835	6,2  12,5
1296,1836	6,2  12,5
1296,1837	6,2  12,5
1296,1838	6,2  12,5
1296,1839	6,2  12,5
1296,1840	6,2  12,5
1296,1842	6,2  12,5  18,5  18,5  18,5  36,14  36,14  36,14
1296,1856	2,1
1296,1903	3,1
1296,1907	3,1
1296,1909	3,1
1296,1911	3,1
1296,1913	3,1
1296,1917	3,1  9,2  9,2  9,2
1296,1918	3,1
1296,1919	3,1
1296,1920	3,1
1296,1997	2,1
1296,2219	2,1
1296,2610	3,1
1296,2617	3,1
1296,2622	3,1
1296,2705	3,1  9,2
1296,2901	4,1  8,3
1296,2913	4,2
1296,2967	4,1
1296,2968	4,1
1296,2969	4,1
1296,2982	2,1  4,1  4,1
1296,2995	6,2  12,5
1296,2996	6,2  12,5
1296,2997	6,2  12,5
1296,2998	6,2  12,5
1296,2999	6,2  12,5
1296,3001	6,2  12,5
1296,3003	6,2  12,5
1296,3004	2,1  4,2
1296,3006	2,1  4,2
1296,3028	2,1
1296,3070	3,1
1296,3072	3,1
1296,3073	3,1
1296,3129	2,1
1296,3182	2,1
1296,3185	2,1
1296,3311	2,1
1296,3318	2,1
1296,3495	2,1  4,1  8,1
1296,3501	2,1  4,2  8,2
1296,3506	4,1  4,2  8,2
1296,3507	4,1  8,2
1296,3508	4,1  4,2  8,2
1296,3514	4,1  8,3
1296,3521	4,1  8,3
1296,3522	4,1  8,3
1296,3523	2,1  4,1  4,1  4,1  8,4  8,1  8,4
1296,3536	2,1  4,2  4,1  4,1  4,1  4,1  4,1  4,1  8,2  8,2  8,2
1296,3540	4,2
1296,3544	3,1  9,2
1296,3560	4,1
1296,3561	4,1
1296,3562	4,1
1296,3563	4,1
1296,3568	2,1  4,2  4,2
1296,3579	2,1  4,1  4,1
1296,3581	2,1  4,1  4,1  4,1  4,1  4,1  4,1
1296,3589	2,1  4,2
1296,3595	2,1
1296,3596	2,1
1344,10	3,1
1344,815	4,1
1344,816	4,1
1344,884	3,1
1344,1092	3,1
1344,6442	4,1  8,2
1344,6459	2,1  4,2
1344,6498	3,1
1344,6763	3,1
1344,6933	4,2
1344,6934	4,2
1344,6935	4,2
1344,6936	4,2
1344,6937	4,2
1344,6938	4,2
1344,6939	4,2
1344,6940	4,2
1344,10074	4,2
1344,10075	4,2
1344,10095	4,2  4,2  4,2  4,2  4,2  4,2  4,2  4,2
1344,11397	2,1  4,2  4,2  4,2
1344,11432	3,1
1344,11690	4,2  16,14  16,14
1344,11691	4,2  16,14  16,14  16,14
1344,11693	3,1  7,1
1344,11701	2,1  4,2  4,2  4,2  4,2  4,2  4,2  4,2
1344,11703	4,2  8,5  8,5  8,5
1344,11704	3,1
1440,258	4,1
1440,301	2,1
1440,1522	2,1  4,2
1440,1560	2,1
1440,1853	2,1
1440,1946	2,1
1440,2533	4,1
1440,2613	2,1
1440,2663	2,1
1440,2688	2,1
1440,4567	4,2  8,5
1440,4571	4,2  8,5  8,5  8,5
1440,4575	2,1  4,2  4,2  4,2
1440,4577	4,2
1440,4582	2,1
1440,4690	2,1
1440,4695	4,1
1440,4711	4,1
1440,4935	4,1
1440,4942	4,1
1440,5075	2,1  4,2  4,2
1440,5079	2,1
1440,5210	2,1  4,1  4,1
1440,5212	2,1
1440,5397	2,1  4,2
1440,5470	2,1
1440,5496	2,1
1440,5509	2,1
1440,5844	4,1  8,3  8,3
1440,5856	8,2  16,11
1440,5862	10,1
1440,5877	4,2  8,5
1440,5882	2,1  4,2  4,2  8,2  8,2
1440,5883	4,1  8,2  8,2
1440,5886	4,1  8,3  8,3
1440,5894	4,2  8,5
1440,5906	4,2  8,5  8,5  8,5
1440,5911	4,1
1440,5912	4,1
1440,5917	2,1  4,2  4,2  4,2  4,2
1440,5923	2,1  4,1  4,1  4,1  4,1
1440,5928	2,1  4,2  4,2  4,2
1440,5932	4,2
1440,5942	2,1
1440,5944	2,1
1440,5945	2,1
1458,511	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
1458,514	3,1
1458,517	3,1
1458,519	3,1
1458,520	3,1
1458,521	3,1
1458,524	3,1
1458,527	3,1
1458,530	3,1
1458,531	3,1
1458,532	3,1
1458,533	3,1
1458,534	3,1
1458,537	3,1
1458,540	3,1
1458,543	3,1
1458,546	3,1
1458,549	3,1
1458,552	3,1
1458,557	9,1
1458,559	9,1
1458,562	3,1
1458,563	3,1
1458,566	3,1
1458,569	3,1
1458,570	9,1
1458,571	9,1
1458,572	9,1
1458,573	9,1
1458,577	9,1
1458,578	9,1
1458,579	9,2
1458,581	9,2
1458,582	9,1
1458,584	9,1
1458,586	9,1
1458,588	9,2
1458,589	9,1
1458,591	9,2
1458,592	9,1
1458,595	9,1
1458,597	9,1
1458,599	9,1
1458,602	9,1
1458,603	9,1
1458,604	9,1
1458,610	9,1
1458,612	3,1
1458,614	3,1  9,2  9,2  9,2
1458,616	3,1
1458,617	3,1
1458,619	3,1
1458,620	3,1
1458,621	9,1
1458,622	9,2  27,5  27,5  27,5
1458,624	9,1
1458,625	9,2  27,5  27,5  27,5
1458,626	9,2  27,5  27,5  27,5
1458,627	9,2
1458,628	9,2
1458,629	9,1
1458,630	9,1
1458,631	9,1
1458,633	9,1
1458,634	9,1
1458,635	9,1  27,2  27,2  27,2
1458,636	9,1
1458,639	9,1
1458,641	9,1  27,2  27,2  27,2
1458,642	9,1
1458,643	9,1
1458,644	9,1
1458,647	3,1
1458,649	3,1
1458,657	3,1
1458,658	3,1
1458,660	9,1
1458,661	9,1
1458,662	3,1
1458,664	9,1
1458,665	3,1
1458,667	9,1
1458,668	9,1
1458,669	9,1
1458,670	9,1
1458,683	3,1
1458,693	9,2
1458,712	3,1
1458,721	3,1
1458,730	3,1
1458,762	3,1
1458,768	3,1
1458,773	3,1
1458,780	3,1
1458,782	3,1
1458,786	3,1
1458,793	3,1
1458,796	3,1
1458,800	3,1
1458,804	3,1
1458,805	3,1
1458,808	9,2
1458,809	9,2
1458,812	9,2
1458,813	9,2
1458,816	9,2
1458,817	9,2
1458,819	9,2
1458,822	9,2
1458,823	9,2
1458,826	9,2
1458,827	9,2
1458,829	9,2
1458,832	9,2
1458,833	9,2
1458,834	9,2
1458,836	9,2
1458,839	9,2
1458,840	9,2
1458,841	9,2
1458,842	9,2
1458,843	9,2
1458,844	9,2
1458,845	9,2
1458,846	9,2
1458,849	9,2
1458,850	9,2
1458,853	9,2
1458,859	9,2
1458,860	9,2
1458,863	9,2
1458,864	9,2
1458,867	9,2
1458,868	9,2
1458,872	9,2
1458,874	9,2
1458,878	9,2
1458,882	9,2
1458,883	9,2
1458,886	9,2
1458,887	9,2
1458,890	9,2
1458,891	9,2
1458,893	9,2
1458,894	9,2
1458,895	9,2
1458,899	9,2
1458,900	9,2
1458,902	9,2
1458,904	9,2
1458,905	9,2
1458,906	9,2
1458,907	9,2
1458,908	9,2
1458,911	9,2
1458,912	9,2
1458,914	9,2
1458,917	9,2
1458,920	9,2
1458,921	9,2
1458,922	9,2
1458,924	9,2
1458,939	3,1
1458,942	3,1
1458,947	3,1
1458,951	9,2
1458,954	3,1
1458,962	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
1458,969	3,1
1458,976	3,1
1458,979	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
1458,982	9,2
1458,985	9,2
1458,988	9,2
1458,992	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
1458,993	9,2
1458,998	3,1
1458,1000	3,1
1458,1003	3,1
1458,1005	3,1
1458,1006	3,1
1458,1008	9,2
1458,1009	9,2
1458,1010	9,2
1458,1016	3,1
1458,1018	3,1
1458,1020	9,2
1458,1021	9,2
1458,1026	3,1
